flux,rxn,vmeas
0.0,LPLIPAL2ATE181,0.0
0.0,LPLIPAL2ATG120,0.0
0.0,LPLIPAL2ATG140,0.0
0.0,LPLIPAL2ATG141,0.0
0.0,LPLIPAL2ATG160,0.0
0.0,LPLIPAL2ATG161,0.0
0.0,LPLIPAL2ATG180,0.0
0.0,LPLIPAL2ATG181,0.0
0.0,LPLIPAL2E120,0.0
0.0,LPLIPAL2E140,0.0
0.0,LPLIPAL2E141,0.0
0.0,LPLIPAL2E160,0.0
0.0,LPLIPAL2E161,0.0
0.0,LPLIPAL2E180,0.0
0.0,LPLIPAL2E181,0.0
0.0,LPLIPAL2G120,0.0
0.0,LPLIPAL2G140,0.0
0.0,LPLIPAL2G141,0.0
0.0,LPLIPAL2G160,0.0
0.0,LPLIPAL2G161,0.0
0.0,LPLIPAL2G180,0.0
0.0,LPLIPAL2G181,0.0
0.0,LSERDHr,0.0
0.0,LYSDC,0.0
0.0,LYSTRS,0.0
0.0,LYXI,0.0
0.0,M1PD,0.0
0.0,MACPD,0.0
1.41282394711214e-06,MALCOAMT,1.1154816408027656e-06
0.0,MALDDH,0.0
0.0004725896102282945,MALS,0.00038932108916099075
0.0,MALTATr,0.0
0.0,MAN1PT2,0.0
0.0,MAN6PI,0.0
0.0,MANAO,0.0
0.0,MANPGH,0.0
0.0,MCITD,0.0
0.0,MCITL2,0.0
0.0,MCITS,0.0
0.05497863107791545,MCOATA,0.07059311478345959
0.0,MCPST,0.0
0.0,MDH,0.0
0.734549775290269,MDH2,0.6629779287327522
0.0,MDH3,0.0
0.0,ME1,0.0
0.0,ME2,0.0
0.0016876182048269515,MECDPDH5,0.001778538958652232
0.0016876182048269515,MECDPS,0.0016110377265335552
0.0016876182048269515,MEPCT,0.001239692146028253
0.0006343579522539149,METAT,0.0007063947457818444
0.0,METOX1s,0.0
0.0,METOX2s,0.0
0.10904104582614196,METS,0.09559347002695595
0.0,METSOXR1,0.0
0.0,METSOXR2,0.0
0.0,METTRS,0.0
0.0,MGSA,0.0
0.0,MI1PP,0.0
0.0,MICITDr,0.0
0.0,MLTG1,0.0
0.0,MLTG2,0.0
0.0,MLTG3,0.0
0.0,MLTG4,0.0
0.0,MLTG5,0.0
0.0,MLTP1,0.0
0.0,MLTP2,0.0
0.0,MLTP3,0.0
0.0,MMCD,0.0
0.0,MMM,0.0
0.0,MN6PP,0.0
0.0,MNNH,0.0
0.00034472904309536213,MOADSUx,0.00031955663921387495
0.013743951357506898,MOAT,0.015671009643512063
0.013743951357506898,MOAT2,0.010650562921745215
0.0,MOAT3C,0.0
0.0,MOCDS,0.0
8.618226077384053e-05,MOCOS,8.70922130569063e-05
0.0,MOGDS,0.0
0.0004068932967689898,MOHMT,0.0004267056075043041
0.0026003024746614756,MOX,0.003050652687860492
0.00017236452154768107,MPTAT,0.0002131854189068356
0.009814887960588036,MPTG,0.010001806423731097
0.0,MPTG2,0.0
0.00017236452154768107,MPTS,0.00016883930243927114
0.00034472904309536213,MPTSS,0.0002766102347448263
0.0,MSAR,0.0
0.0,MTAN,0.0
0.700205437959994,MTHFC,0.6268053707572825
0.700205437959994,MTHFD,0.8320719759084555
0.10904104582614196,MTHFR2,0.11355404723616899
0.00031647256415368345,MTHTHFSs,0.0003807198075654881
0.0,MTRPOX,0.0
0.0,NACODA,0.0
0.0,NADDP,0.0
0.0,NADH10,0.0
14.14411623791393,NADH5,16.177043842385704
0.0,NADH9,0.0
0.00031576615217852617,NADK,0.00028336425517224876
0.0,NADN,0.0
6.0746659018499205,NADPHQR2,7.528808977867558
0.0,NADPHQR3,0.0
0.0,NADPHQR4,0.0
0.0,NADPPPS,0.0
0.0016092064757597879,NADS1,0.0013604002635436115
0.0,NADTRHD,0.0
0.0,NAMNPP,0.0
0.0,NDPK1,0.0
0.30042500334991473,NDPK2,0.28522133190344334
0.12779345807609843,NDPK3,0.16107432061092058
0.018483975700064548,NDPK4,0.02362063963744832
0.0,NDPK5,0.0
0.0,NDPK6,0.0
0.0,NDPK7,0.0
0.0,NDPK8,0.0
0.0,NHFRBO,0.0
0.0,NMNAT,0.0
0.0,NMNDA,0.0
0.0,NMNN,0.0
0.0,NNAM,0.0
0.001609206475791325,NNATr,0.0015947000581145925
0.0,NNDMBRT,0.0
0.0016092064757597879,NNDPR,0.0019770286912099582
0.0,NODOx,0.0
0.0,NODOy,0.0
0.0,NTD1,0.0
0.0,NTD10,0.0
0.0,NTD11,0.0
0.0,NTD12,0.0
0.0,NTD2,0.0
0.0,NTD3,0.0
0.0,NTD4,0.0
0.0,NTD5,0.0
0.0,NTD6,0.0
0.0,NTD7,0.0
0.0,NTD8,0.0
0.0,NTD9,0.0
0.0,NTP1,0.0
0.0,NTP10,0.0
0.0,NTP11,0.0
0.0,NTP12,0.0
0.0,NTP3,0.0
0.0,NTP5,0.0
0.0,NTPP1,0.0
0.0,NTPP10,0.0
0.0,NTPP11,0.0
0.0,NTPP2,0.0
0.0,NTPP3,0.0
0.0,NTPP4,0.0
0.0,NTPP5,0.0
0.0,NTPP6,0.0
0.0,NTPP7,0.0
0.0,NTPP8,0.0
0.0,NTPP9,0.0
0.0,NTPTP1,0.0
0.0,NTPTP2,0.0
0.0,NTRIR2x,0.0
0.0,O16AT,0.0
0.0,O16GALFT,0.0
0.0,O16GLCT1,0.0
0.0,O16GLCT2,0.0
0.0,OAADC,0.0
0.0,OBTFL,0.0
0.20895101048211018,OCBT,0.18284265305511116
0.00015752987010319165,OCTDPS,0.00020150428334624526
0.0,OCTNLL,0.0
1.41282394711214e-06,OGMEACPD,1.0224172736675704e-06
1.41282394711214e-06,OGMEACPR,1.669169762540005e-06
1.41282394711214e-06,OGMEACPS,1.3569400420319571e-06
0.00015752987007999764,OHPBAT,0.00019513324690706592
1.8803679678140264e-16,OHPHM,2.0988448742671191e-16
1.8803679678140264e-16,OMBZLM,1.8364803391171421e-16
0.3182604928581898,OMCDC,0.3305491377432042
1.8803679678140264e-16,OMMBLHX,1.7257185520136303e-16
0.0,OMMBLHX3,0.0
0.23367754879248015,OMPDC,0.22206233000653144
1.8803679678140264e-16,OMPHHX,1.5511813214105728e-16
0.0,OMPHHX3,0.0
0.0,OP4ENH,0.0
0.00015752987010319165,OPHBDC,0.0001583634996784205
0.00015752987010319165,OPHHX,0.00014705164519917418
0.0,OPHHX3,0.0
1.41282394711214e-06,OPMEACPD,1.4127654059333405e-06
1.41282394711214e-06,OPMEACPR,1.1427732143898924e-06
1.41282394711214e-06,OPMEACPS,1.1655593803575105e-06
0.0,ORNDC,0.0
-0.23367754879245695,ORPT,-0.2962730338623461
0.0,OXAMTC,0.0
0.0,OXCDC,0.0
0.0,OXCOAHDH,0.0
0.0,OXDHCOAT,0.0
0.0,P5CD,0.0
0.15615589881443706,P5CR,0.1288272916455045
0.0,PACCOAE,0.0
0.0,PACCOAL,0.0
0.0004068932967689898,PANTS,0.0005171850712926448
0.0,PAPA120,0.0
0.0,PAPA140,0.0
0.0,PAPA141,0.0
0.0,PAPA160,0.0
0.0,PAPA161,0.0
0.0,PAPA180,0.0
0.0,PAPA181,0.0
0.01962977592117607,PAPPT3,0.02542138177694614
0.17509974870929088,PAPSR,0.1649333722075428
0.0,PAPSR2,0.0
0.0,PDE1,0.0
0.0,PDE4,0.0
0.0,PDH,0.0
0.0,PDX5PO2,0.0
0.00015752987010300362,PDX5POi,0.00018949323113190696
0.00015752987010300362,PDX5PS,0.0001753252333725699
0.0,PDXPP,0.0
0.00015752987007999764,PERD,0.00012098390285356839
0.0,PFK,0.0
0.0,PFK_2,0.0
2.688236400632377,PFK_3,3.129322931401513
9.498700238140563,PFL,7.972482201598659
-0.0667474545573441,PGAMT,-0.08568802997146316
1.2146040409230665,PGCD,1.2310226488258673
1.5170758366325572,PGI,1.0998243839144468
-15.472016750385478,PGK,-14.535087385607863
6.195058991167343,PGL,7.576449346664008
0.0,PGLYCP,0.0
-14.257412709462415,PGM,-16.800955901048653
0.0,PGMT,0.0
0.0,PGPP120,0.0
0.0,PGPP140,0.0
0.0,PGPP141,0.0
0.0,PGPP160,0.0
0.0,PGPP161,0.0
0.0,PGPP180,0.0
0.0,PGPP181,0.0
0.0,PGSA120,0.0
0.0,PGSA140,0.0
0.0,PGSA141,0.0
0.0,PGSA160,0.0
0.0,PGSA161,0.0
0.0,PGSA180,0.0
0.0,PGSA181,0.0
0.0,PHEMEtiex,0.0
-0.13087341428081345,PHETA1,-0.13674113465157717
0.0,PHETRS,0.0
0.0,PMANM,0.0
0.0003150597402058125,PMDPHT,0.00022895471956851018
1.41282394711214e-06,PMEACPE,1.4123888507774952e-06
0.00015752987010300362,PMPK,0.00013511224755741674
0.0004068932967689898,PNTK,0.00040251768396500927
0.0,POAACR,0.0
0.07682583418409195,POR5,0.059062454544042145
0.0,POX,0.0
0.0,PPA,0.0
0.0,PPA2,0.0
0.0,PPAKr,0.0
0.001260238960824029,PPBNGS,0.0014502263779024025
2.090525925239025,PPC,2.6014266721270465
0.0004068932967689898,PPCDC,0.00035116226856157833
0.0,PPCK,0.0
0.37076738844063883,PPCSCT,0.4647844115112515
0.0,PPGPPDP,0.0
0.0,PPK2r,0.0
-2.4749765136091355,PPKr,-2.2829931221087314
-0.0004754152581654125,PPM,-0.000592596331966346
0.0,PPM2,0.0
0.0004068932967689898,PPNCL2,0.00041806697344483015
0.09756891537559083,PPND,0.0921422667689401
0.13087341428086532,PPNDH,0.12321623270791256
0.0,PPPGO,0.0
0.00015752987010300362,PPPGO3,0.00018262240536007267
0.0,PPPNDO,0.0
0.0,PPS,0.0
0.31664069020462193,PRAGSr,0.2510338716475912
0.31664069020462193,PRAIS,0.35964307207553364
0.04015457581284768,PRAIi,0.045387386457784354
0.06692405755075496,PRAMPC,0.07770619962694178
0.31648316033451895,PRASCSi,0.2606251665011597
0.06692405755075496,PRATPP,0.04757154585434093
0.31664069020462193,PRFGS,0.3904569944039526
0.06692405755075015,PRMICI,0.06842053885978773
0.0,PROD2,0.0
0.0,PROTRS,0.0
0.6590060788364553,PRPPS,0.5273533096888947
0.2692270249497142,PSCVT,0.2651950955432685
0.0,PSD120,0.0
0.0,PSD140,0.0
0.0,PSD141,0.0
0.04507897368050705,PSD160,0.03853974008687953
0.053132070179046254,PSD161,0.05663929557207791
0.0,PSD180,0.0
0.0,PSD181,0.0
1.2146040409230665,PSERT,0.9050789349161857
1.2146040409230665,PSP_L,1.360931729869378
0.0,PSSA120,0.0
0.0,PSSA140,0.0
0.0,PSSA141,0.0
0.04507897368050705,PSSA160,0.0494451598052771
0.053132070179046254,PSSA161,0.059162037666387696
0.0,PSSA180,0.0
0.0,PSSA181,0.0
0.0,PTA2,0.0
6.090254695200997,PTAr,6.0962002190881055
0.0004068932967689898,PTPATi,0.0003413797133028098
0.0,PTRCTA,0.0
-0.0004754152581654125,PUNP1,-0.0003777286167692872
0.0,PUNP2,0.0
0.0,PUNP3,0.0
0.0,PUNP4,0.0
0.0,PUNP5,0.0
0.0,PUNP6,0.0
0.0,PUNP7,0.0
0.0,PYAM5PO,0.0
0.0,PYDAMK,0.0
0.0,PYDXK,0.0
0.0,PYDXNK,0.0
0.0,PYDXPP,0.0
0.0,PYK,0.0
0.0,PYNP2r,0.0
0.0,PYROX,0.0
0.0,QMO2,0.0
0.0,QMO3,0.0
0.0,QUINDH,0.0
0.0016092064757597879,QULNS,0.0016783014863284912
0.0,R15BPK,0.0
0.0,R1PK,0.0
0.0,R5PP,0.0
0.0001575298701028089,RBFK,0.00015829965282760118
0.000630119480411625,RBFSa,0.0007250679089100305
0.0003150597402058125,RBFSb,0.0002271786738435517
0.0,RBK,0.0
0.0,RBK_L1,0.0
0.0,RBP4E,0.0
0.0,REPHACCOAI,0.0
0.0,RHAT1,0.0
0.00031647256415368345,RHCCE,0.00028602554767285967
0.0,RMI,0.0
0.0,RMK,0.0
0.0,RMPA,0.0
0.0,RNDR1,0.0
0.0,RNDR1b,0.0
0.0,RNDR2,0.0
0.0,RNDR2b,0.0
0.0,RNDR3,0.0
0.0,RNDR3b,0.0
0.0,RNDR4,0.0
0.0,RNDR4b,0.0
0.018483975700068125,RNTR1c2,0.0202497231775878
0.019085132289564342,RNTR2c2,0.02306270289465089
0.019085132289564342,RNTR3c2,0.017741861734132287
0.018483975700068125,RNTR4c2,0.01784652293885502
5.10708824644496,RPE,6.120696865195013
-3.3477178947269977,RPI,-2.4183033710371986
0.0,RZ5PP,0.0
0.0,S2FE2SR,0.0
0.0,S2FE2SS,0.0
0.0,S2FE2SS2,0.0
0.0,S2FE2ST,0.0
0.0,S4FE4SR,0.0
0.0,S4FE4ST,0.0
0.0,S7PI,0.0
0.0,SADH,0.0
0.17509974870929088,SADT2,0.21769154042590244
0.0,SARCOX,0.0
0.0,SBTPD,0.0
0.0,SCYSDS,0.0
0.2620428151786506,SDPDS,0.18770673826448772
-0.2620428151786882,SDPTA,-0.27895092233626834
0.0,SELCYSS,0.0
0.0,SELGTHR,0.0
0.0,SELGTHR2,0.0
0.0,SELGTHR3,0.0
0.0,SELNPS,0.0
0.0,SELR,0.0
0.0,SEPHCHCS,0.0
0.0,SERASr,0.0
0.1750997487092718,SERAT,0.22133281805493873
0.0,SERD_D,0.0
0.0,SERD_L,0.0
0.0,SERTRS,0.0
0.0,SERTRS2,0.0
0.0,SFGTHi,0.0
0.0,SGDS,0.0
0.0,SGSAD,0.0
0.0,SHCHCS3,0.0
0.00015752987010300362,SHCHD2,0.00018178003642522743
0.00015752987010300362,SHCHF,0.00016818992322957012
0.2692270249497142,SHK3Dr,0.28292832033951576
0.2692270249497142,SHKK,0.24323663547495172
0.10872457326198828,SHSL1,0.132214203608973
0.0,SOTA,0.0
0.0,SPMDAT1,0.0
0.0,SPMDAT2,0.0
0.0,SPMS,0.0
0.0,SPODM,0.0
0.0,SSALx,0.0
0.0,SSALy,0.0
0.0,SUCBZL,0.0
0.0,SUCBZS,0.0
0.0004725896102284121,SUCDi,0.00039648384793335883
0.0,SUCOAS,0.0
0.17509974870929088,SULRi,0.19682229517276836
0.0,T2DECAI,0.0
0.0,TAGURr,0.0
0.0,TALA,0.0
0.0,TARTD,0.0
0.0,TAUDO,0.0
0.0,TDP,0.0
0.0,TDPADGAT,0.0
0.0,TDPAGTA,0.0
0.0,TDPDRE,0.0
0.0,TDPDRR,0.0
0.0,TDPGDH,0.0
0.013743951357506898,TDSK,0.013673895102746667
0.0,TDSR1,0.0
0.0,TDSR2,0.0
0.0,TGBPA,0.0
0.2620428151786506,THDPS,0.28433501999697225
0.0,THFAT,0.0
0.0,THIORDXi,0.0
0.0,THRA2i,0.0
0.0,THRAi,0.0
0.0,THRD,0.0
0.20523316426527144,THRD_L,0.15675232678223508
0.3844406986007902,THRS,0.29515359346356723
0.0,THRTRS,0.0
0.00015752987010300362,THZPSN3,0.0001802834505658495
2.688236400632377,TKT1,2.730599801398154
2.4188518458125827,TKT2,3.142828382967082
0.0,TMAOR1,0.0
0.0,TMAOR2,0.0
0.0,TMDK1,0.0
0.0,TMDPP,0.0
0.018483975700068125,TMDS,0.02000449341207232
0.0,TMK,0.0
0.00015752987010300362,TMPK,0.00011237958905975833
0.00015752987010300362,TMPPP,0.00014824331218250193
6.457596378184917,TPI,4.8152008100485295
0.0,TPRDCOAS,0.0
0.17509974870929088,TRDR,0.18568799128991473
0.0,TRE6PH,0.0
0.0,TRE6PP,0.0
0.0,TRE6PS,0.0
0.0,TREH,0.0
-0.04015457581283499,TRPAS2,-0.03604914146835266
0.0,TRPS1,0.0
0.0,TRPS2,0.0
0.04015457581284768,TRPS3,0.029129036253352857
0.0,TRPTRS,0.0
0.0,TRSARr,0.0
0.00015752987010300362,TYRL,0.0001459633960825495
-0.09756891537563206,TYRTA,-0.08567016282329852
0.0,TYRTRS,0.0
0.0,ThDPAT,0.0
0.027487902715013796,U23GAAT,0.025893473858286595
0.01962977592117607,UAAGDS,0.01646413485409629
0.0,UACMAMO,0.0
0.0,UAG2E,0.0
0.02748790271505186,UAGAAT,0.030859902565582825
0.01962977592117607,UAGCVT,0.015755140494654176
0.06674745455736594,UAGDP,0.06749368507908446
0.01962977592117607,UAGPT3,0.01851510230300619
0.01962977592117607,UAMAGS,0.01845042761401889
0.01962977592117607,UAMAS,0.021166336758336644
0.01962977592117607,UAPGR,0.018812659699456558
0.01962977592117607,UDCPDP,0.02342568576978008
3.885265854558349e-05,UDCPDPS,4.944293244348896e-05
0.0,UDPG4E,0.0
0.0,UDPGALM,0.0
0.0,UDPGD,0.0
0.0,UDPGDC,0.0
0.0,UDPKAAT,0.0
0.0,UGLT,0.0
0.0,UGLYCH,0.0
0.01962977592117607,UGMDDS,0.021957430682708463
0.027487902715013796,UHGADA,0.024271125091271918
0.0,ULA4NFT,0.0
0.0,UM3PL,0.0
0.0,UM4PCP,0.0
0.0,UM4PL,0.0
0.2670512760712427,UMPK,0.20784389920103588
0.0,UPLA4FNF,0.0
0.0,UPLA4FNT,0.0
0.00015752987010300362,UPP3MT,0.00018358316594547822
0.00031505974020600724,UPP3S,0.00036488098300003726
0.00015752987010300362,UPPDC1,0.0001367625849795779
0.0,UPPRT,0.0
0.0,URACPAH,0.0
0.0,URDGLYCD,0.0
0.0,URIC,0.0
0.0,URIH,0.0
0.0,URIK2,0.0
0.013743951357506898,USHD,0.011880901227968036
0.0,VALTA,0.0
0.0,VALTRS,0.0
0.29892670355388873,VPAMTr,0.38134335522692525
0.0,WCOS,0.0
0.0,X5PL3E,0.0
0.0,XAND,0.0
0.0,XPPT,0.0
0.0,XTSNH,0.0
0.0,XYLI1,0.0
0.0,XYLI2,0.0
0.0,XYLK,0.0
0.0,XYLK2,0.0
